roll_number,question_paper_code,question_number,option_marked
10186,103,5,c
10186,103,6,c
10186,103,7,b
10186,103,8,c
10186,103,9,d
10186,103,10,a
10186,103,11,b
10186,103,12,e
10186,103,13,b
10186,103,14,a
10186,103,15,e
10186,103,16,c
10186,103,17,a
10186,103,18,c
10186,103,19,b
10186,103,20,e
10186,103,21,e
10186,103,22,d
10186,103,23,e
10186,103,24,b
10186,103,25,e
10186,103,26,a
10186,103,27,d
10186,103,28,b
10186,103,29,e
10186,103,30,b
10186,103,31,a
10186,103,32,d
10186,103,33,e
10186,103,34,b
10186,103,35,e
10186,103,36,b
10186,103,37,d
10186,103,38,c
10186,103,39,d
10186,103,40,b
10187,103,1,b
10187,103,2,a
10187,103,3,e
10187,103,4,e
10187,103,5,c
10187,103,6,d
10187,103,7,c
10187,103,8,e
10187,103,9,e
10187,103,10,d
10187,103,11,d
10187,103,12,b
10187,103,13,e
10187,103,14,a
10187,103,15,d
10187,103,16,c
10187,103,17,b
10187,103,18,c
10187,103,19,d
10187,103,20,e
10187,103,21,e
10187,103,22,c
10187,103,23,c
10187,103,24,e
10187,103,25,b
10187,103,26,c
10187,103,27,a
10187,103,28,a
10187,103,29,c
10187,103,30,a
10187,103,31,a
10187,103,32,e
10187,103,33,c
10187,103,34,b
10187,103,35,e
10187,103,36,e
10187,103,37,e
10187,103,38,c
10187,103,39,e
10187,103,40,d
10188,103,1,c
10188,103,2,a
10188,103,3,e
10188,103,4,b
10188,103,5,e
10188,103,6,c
10188,103,7,b
10188,103,8,d
10188,103,9,c
10188,103,10,a
10188,103,11,e
10188,103,12,c
10188,103,13,c
10188,103,14,b
10188,103,15,e
10188,103,16,a
10188,103,17,a
10188,103,18,a
10188,103,19,e
10188,103,20,d
10188,103,21,c
10188,103,22,d
10188,103,23,b
10188,103,24,b
10188,103,25,c
10188,103,26,b
10188,103,27,a
10188,103,28,a
10188,103,29,d
10188,103,30,b
10188,103,31,c
10188,103,32,b
10188,103,33,a
10188,103,34,b
10188,103,35,e
10188,103,36,d
10188,103,37,b
10188,103,38,a
10188,103,39,e
10188,103,40,b
10189,103,1,b
10189,103,2,d
10189,103,3,c
10189,103,4,e
10189,103,5,a
10189,103,6,c
10189,103,7,c
10189,103,8,e
10189,103,9,a
10189,103,10,e
10189,103,11,a
10189,103,12,d
10189,103,13,b
10189,103,14,b
10189,103,15,b
10189,103,16,b
10189,103,17,d
10189,103,18,e
10189,103,19,c
10189,103,20,e
10189,103,21,b
10189,103,22,d
10189,103,23,e
10189,103,24,d
10189,103,25,a
10189,103,26,b
10189,103,27,c
10189,103,28,b
10189,103,29,a
10189,103,30,c
10189,103,31,d
10189,103,32,d
10189,103,33,e
10189,103,34,d
10189,103,35,d
10189,103,36,e
10189,103,37,d
10189,103,38,d
10189,103,39,e
10189,103,40,a
10190,103,1,b
10190,103,2,a
10190,103,3,b
10190,103,4,e
10190,103,5,e
10190,103,6,c
10190,103,7,c
10190,103,8,e
10190,103,9,c
10190,103,10,b
10190,103,11,e
10190,103,12,a
10190,103,13,a
10190,103,14,c
10190,103,15,a
10190,103,16,a
10190,103,17,d
10190,103,18,c
10190,103,19,a
10190,103,20,a
10190,103,21,b
10190,103,22,a
10190,103,23,b
10190,103,24,c
10190,103,25,b
10190,103,26,e
10190,103,27,b
10190,103,28,d
10190,103,29,b
10190,103,30,e
10190,103,31,a
10190,103,32,c
10190,103,33,d
10190,103,34,e
10190,103,35,b
10190,103,36,d
10190,103,37,a
10190,103,38,b
10190,103,39,c
10190,103,40,c
10191,103,1,e
10191,103,2,c
10191,103,3,c
10191,103,4,c
10191,103,5,b
10191,103,6,a
10191,103,7,a
10191,103,8,e
10191,103,9,b
10191,103,10,e
10191,103,11,e
10191,103,12,b
10191,103,13,b
10191,103,14,a
10191,103,15,b
10191,103,16,b
10191,103,17,e
10191,103,18,b
10191,103,19,a
10191,103,20,d
10191,103,21,a
10191,103,22,b
10191,103,23,c
10191,103,24,c
10191,103,25,d
10191,103,26,e
10191,103,27,d
10191,103,28,c
10191,103,29,b
10191,103,30,d
10191,103,31,d
10191,103,32,e
10191,103,33,d
10191,103,34,b
10191,103,35,b
10191,103,36,b
10191,103,37,c
10191,103,38,b
10191,103,39,d
10191,103,40,e
10192,103,1,c
10192,103,2,e
10192,103,3,d
10192,103,4,e
10192,103,5,d
10192,103,6,d
10192,103,7,c
10192,103,8,d
10192,103,9,c
10192,103,10,c
10192,103,11,e
10192,103,12,c
10192,103,13,d
10192,103,14,c
10192,103,15,b
10192,103,16,c
10192,103,17,c
10192,103,18,d
10192,103,19,c
10192,103,20,c
10192,103,21,b
10192,103,22,e
10192,103,23,c
10192,103,24,b
10192,103,25,b
10192,103,26,d
10192,103,27,e
10192,103,28,a
10192,103,29,d
10192,103,30,e
10192,103,31,b
10192,103,32,a
10192,103,33,d
10192,103,34,a
10192,103,35,a
10192,103,36,a
10192,103,37,d
10192,103,38,a
10192,103,39,c
10192,103,40,e
10193,103,1,c
10193,103,2,d
10193,103,3,c
10193,103,4,d
10193,103,5,a
10193,103,6,e
10193,103,7,c
10193,103,8,e
10193,103,9,c
10193,103,10,e
10193,103,11,e
10193,103,12,e
10193,103,13,c
10193,103,14,e
10193,103,15,e
10193,103,16,c
10193,103,17,c
10193,103,18,a
10193,103,19,c
10193,103,20,b
10193,103,21,a
10193,103,22,b
10193,103,23,c
10193,103,24,a
10193,103,25,b
10193,103,26,e
10193,103,27,b
10193,103,28,d
10193,103,29,e
10193,103,30,e
10193,103,31,b
10193,103,32,a
10193,103,33,e
10193,103,34,d
10193,103,35,c
10193,103,36,e
10193,103,37,d
10193,103,38,c
10193,103,39,b
10193,103,40,a
10194,103,1,b
10194,103,2,a
10194,103,3,d
10194,103,4,c
10194,103,5,e
10194,103,6,c
10194,103,7,c
10194,103,8,d
10194,103,9,c
10194,103,10,c
10194,103,11,e
10194,103,12,c
10194,103,13,c
10194,103,14,e
10194,103,15,e
10194,103,16,a
10194,103,17,b
10194,103,18,b
10194,103,19,d
10194,103,20,a
10194,103,21,a
10194,103,22,d
10194,103,23,c
10194,103,24,d
10194,103,25,c
10194,103,26,b
10194,103,27,b
10194,103,28,b
10194,103,29,b
10194,103,30,e
10194,103,31,e
10194,103,32,b
10194,103,33,c
10194,103,34,c
10194,103,35,d
10194,103,36,e
10194,103,37,c
10194,103,38,a
10194,103,39,e
10194,103,40,b
10195,103,1,b
10195,103,2,a
10195,103,3,b
10195,103,4,e
10195,103,5,d
10195,103,6,e
10195,103,7,a
10195,103,8,b
10195,103,9,d
10195,103,10,b
10195,103,11,d
10195,103,12,d
10195,103,13,c
10195,103,14,d
10195,103,15,c
10195,103,16,d
10195,103,17,b
10195,103,18,c
10195,103,19,c
10195,103,20,a
10195,103,21,d
10195,103,22,a
10195,103,23,a
10195,103,24,d
10195,103,25,a
10195,103,26,b
10195,103,27,e
10195,103,28,e
10195,103,29,e
10195,103,30,d
10195,103,31,b
10195,103,32,c
10195,103,33,e
10195,103,34,d
10195,103,35,a
10195,103,36,e
10195,103,37,a
10195,103,38,d
10195,103,39,a
10195,103,40,e
10196,103,1,e
10196,103,2,c
10196,103,3,b
10196,103,4,e
10196,103,5,d
10196,103,6,c
10196,103,7,e
10196,103,8,b
10196,103,9,a
10196,103,10,d
10196,103,11,e
10196,103,12,b
10196,103,13,b
10196,103,14,d
10196,103,15,a
10196,103,16,b
10196,103,17,d
10196,103,18,b
10196,103,19,c
10196,103,20,a
10196,103,21,a
10196,103,22,b
10196,103,23,b
10196,103,24,a
10196,103,25,e
10196,103,26,c
10196,103,27,c
10196,103,28,c
10196,103,29,e
10196,103,30,a
10196,103,31,d
10196,103,32,a
10196,103,33,e
10196,103,34,b
10196,103,35,d
10196,103,36,c
10196,103,37,d
10196,103,38,e
10196,103,39,d
10196,103,40,c
10197,103,1,e
10197,103,2,c
10197,103,3,d
10197,103,4,a
10197,103,5,b
10197,103,6,e
10197,103,7,d
10197,103,8,d
10197,103,9,b
10197,103,10,a
10197,103,11,b
10197,103,12,b
10197,103,13,b
10197,103,14,c
10197,103,15,e
10197,103,16,d
10197,103,17,c
10197,103,18,a
10197,103,19,e
10197,103,20,e
10197,103,21,a
10197,103,22,d
10197,103,23,c
10197,103,24,d
10197,103,25,e
10197,103,26,d
10197,103,27,b
10197,103,28,a
10197,103,29,b
10197,103,30,a
10197,103,31,e
10197,103,32,a
10197,103,33,c
10197,103,34,c
10197,103,35,b
10197,103,36,d
10197,103,37,e
10197,103,38,b
10197,103,39,c
10197,103,40,c
10198,103,1,d
10198,103,2,d
10198,103,3,e
10198,103,4,d
10198,103,5,e
10198,103,6,b
10198,103,7,a
10198,103,8,b
10198,103,9,e
10198,103,10,b
10198,103,11,d
10198,103,12,c
10198,103,13,d
10198,103,14,c
10198,103,15,c
10198,103,16,d
10198,103,17,e
10198,103,18,d
10198,103,19,b
10198,103,20,e
10198,103,21,a
10198,103,22,a
10198,103,23,d
10198,103,24,e
10198,103,25,d
10198,103,26,b
10198,103,27,e
10198,103,28,a
10198,103,29,b
10198,103,30,d
10198,103,31,d
10198,103,32,c
10198,103,33,a
10198,103,34,e
10198,103,35,b
10198,103,36,a
10198,103,37,b
10198,103,38,c
10198,103,39,a
10198,103,40,d
10199,103,1,d
10199,103,2,e
10199,103,3,e
10199,103,4,d
10199,103,5,d
10199,103,6,b
10199,103,7,c
10199,103,8,c
10199,103,9,c
10199,103,10,b
10199,103,11,e
10199,103,12,c
10199,103,13,e
10199,103,14,c
10199,103,15,c
10199,103,16,e
10199,103,17,d
10199,103,18,e
10199,103,19,c
10199,103,20,d
10199,103,21,d
10199,103,22,a
10199,103,23,e
10199,103,24,b
10199,103,25,e
10199,103,26,b
10199,103,27,d
10199,103,28,e
10199,103,29,b
10199,103,30,e
10199,103,31,b
10199,103,32,c
10199,103,33,e
10199,103,34,c
10199,103,35,b
10199,103,36,d
10199,103,37,d
10199,103,38,e
10199,103,39,e
10199,103,40,e
10200,103,1,a
10200,103,2,e
10200,103,3,e
10200,103,4,a
10200,103,5,b
10200,103,6,e
10200,103,7,d
10200,103,8,a
10200,103,9,a
10200,103,10,c
10200,103,11,a
10200,103,12,d
10200,103,13,a
10200,103,14,a
10200,103,15,d
10200,103,16,e
10200,103,17,e
10200,103,18,b
10200,103,19,c
10200,103,20,b
10200,103,21,a
10200,103,22,e
10200,103,23,c
10200,103,24,a
10200,103,25,e
10200,103,26,a
10200,103,27,b
10200,103,28,a
10200,103,29,e
10200,103,30,c
10200,103,31,d
10200,103,32,e
10200,103,33,c
10200,103,34,d
10200,103,35,b
10200,103,36,e
10200,103,37,d
10200,103,38,a
10200,103,39,e
10200,103,40,c
10201,103,1,d
10201,103,2,a
10201,103,3,c
10201,103,4,a
10201,103,5,e
10201,103,6,b
10201,103,7,e
10201,103,8,c
10201,103,9,d
10201,103,10,a
10201,103,11,b
10201,103,12,a
10201,103,13,e
10201,103,14,a
10201,103,15,b
10201,103,16,d
10201,103,17,c
10201,103,18,c
10201,103,19,a
10201,103,20,b
10201,103,21,c
10201,103,22,a
10201,103,23,c
10201,103,24,d
10201,103,25,d
10201,103,26,e
10201,103,27,d
10201,103,28,a
10201,103,29,c
10201,103,30,c
10201,103,31,d
10201,103,32,a
10201,103,33,d
10201,103,34,d
10201,103,35,a
10201,103,36,c
10201,103,37,b
10201,103,38,c
10201,103,39,d
10201,103,40,e
10202,103,1,e
10202,103,2,e
10202,103,3,d
10202,103,4,c
10202,103,5,c
10202,103,6,c
10202,103,7,d
10202,103,8,b
10202,103,9,e
10202,103,10,a
10202,103,11,d
10202,103,12,d
10202,103,13,b
10202,103,14,c
10202,103,15,e
10202,103,16,a
10202,103,17,a
10202,103,18,b
10202,103,19,c
10202,103,20,b
10202,103,21,a
10202,103,22,a
10202,103,23,e
10202,103,24,b
10202,103,25,c
10202,103,26,e
10202,103,27,d
10202,103,28,e
10202,103,29,d
10202,103,30,c
10202,103,31,a
10202,103,32,e
10202,103,33,c
10202,103,34,e
10202,103,35,e
10202,103,36,d
10202,103,37,e
10202,103,38,e
10202,103,39,e
10202,103,40,e
10203,103,1,d
10203,103,2,e
10203,103,3,b
10203,103,4,d
10203,103,5,a
10203,103,6,c
10203,103,7,e
10203,103,8,a
10203,103,9,c
10203,103,10,b
10203,103,11,b
10203,103,12,d
10203,103,13,c
10203,103,14,d
10203,103,15,b
10203,103,16,e
10203,103,17,b
10203,103,18,a
10203,103,19,e
10203,103,20,c
10203,103,21,c
10203,103,22,a
10203,103,23,c
10203,103,24,e
10203,103,25,e
10203,103,26,d
10203,103,27,d
10203,103,28,d
10203,103,29,a
10203,103,30,a
10203,103,31,e
10203,103,32,b
10203,103,33,e
10203,103,34,e
10203,103,35,b
10203,103,36,b
10203,103,37,b
10203,103,38,a
10203,103,39,e
10203,103,40,e
10204,103,1,e
10204,103,2,e
10204,103,3,b
10204,103,4,a
10204,103,5,b
10204,103,6,a
10204,103,7,b
10204,103,8,a
10204,103,9,a
10204,103,10,b
10204,103,11,d
10204,103,12,c
10204,103,13,d
10204,103,14,e
10204,103,15,b
10204,103,16,a
10204,103,17,a
10204,103,18,a
10204,103,19,b
10204,103,20,d
10204,103,21,a
10204,103,22,c
10204,103,23,e
10204,103,24,e
10204,103,25,e
10204,103,26,b
10204,103,27,e
10204,103,28,b
10204,103,29,b
10204,103,30,b
10204,103,31,a
10204,103,32,d
10204,103,33,d
10204,103,34,a
10204,103,35,b
10204,103,36,d
10204,103,37,d
10204,103,38,b
10204,103,39,a
10204,103,40,a
10205,103,1,d
10205,103,2,c
10205,103,3,b
10205,103,4,d
10205,103,5,c
10205,103,6,d
10205,103,7,e
10205,103,8,d
10205,103,9,b
10205,103,10,c
10205,103,11,d
10205,103,12,a
10205,103,13,a
10205,103,14,d
10205,103,15,d
10205,103,16,e
10205,103,17,e
10205,103,18,a
10205,103,19,a
10205,103,20,b
10205,103,21,d
10205,103,22,e
10205,103,23,c
10205,103,24,c
10205,103,25,b
10205,103,26,a
10205,103,27,b
10205,103,28,e
10205,103,29,e
10205,103,30,a
10205,103,31,e
10205,103,32,b
10205,103,33,c
10205,103,34,c
10205,103,35,a
10205,103,36,a
10205,103,37,c
10205,103,38,c
10205,103,39,a
10205,103,40,a
10206,103,1,a
10206,103,2,e
10206,103,3,e
10206,103,4,c
10206,103,5,c
10206,103,6,a
10206,103,7,a
10206,103,8,e
10206,103,9,e
10206,103,10,a
10206,103,11,a
10206,103,12,a
10206,103,13,b
10206,103,14,e
10206,103,15,a
10206,103,16,a
10206,103,17,b
10206,103,18,b
10206,103,19,e
10206,103,20,d
10206,103,21,d
10206,103,22,b
10206,103,23,b
10206,103,24,a
10206,103,25,e
10206,103,26,a
10206,103,27,c
10206,103,28,b
10206,103,29,e
10206,103,30,a
10206,103,31,c
10206,103,32,d
10206,103,33,d
10206,103,34,e
10206,103,35,d
10206,103,36,d
10206,103,37,d
10206,103,38,c
10206,103,39,d
10206,103,40,b
10207,103,1,a
10207,103,2,b
10207,103,3,b
10207,103,4,d
10207,103,5,e
10207,103,6,d
10207,103,7,d
10207,103,8,e
10207,103,9,e
10207,103,10,d
10207,103,11,c
10207,103,12,b
10207,103,13,c
10207,103,14,c
10207,103,15,e
10207,103,16,e
10207,103,17,c
10207,103,18,e
10207,103,19,e
10207,103,20,b
10207,103,21,c
10207,103,22,a
10207,103,23,e
10207,103,24,a
10207,103,25,e
10207,103,26,b
10207,103,27,d
10207,103,28,c
10207,103,29,c
10207,103,30,a
10207,103,31,d
10207,103,32,a
10207,103,33,e
10207,103,34,b
10207,103,35,d
10207,103,36,c
10207,103,37,d
10207,103,38,c
10207,103,39,b
10207,103,40,e
10208,103,1,a
10208,103,2,a
10208,103,3,c
10208,103,4,e
10208,103,5,d
10208,103,6,e
10208,103,7,b
10208,103,8,a
10208,103,9,a
10208,103,10,d
10208,103,11,d
10208,103,12,c
10208,103,13,d
10208,103,14,d
10208,103,15,b
10208,103,16,d
10208,103,17,c
10208,103,18,e
10208,103,19,a
10208,103,20,b
10208,103,21,e
10208,103,22,d
10208,103,23,b
10208,103,24,c
10208,103,25,b
10208,103,26,e
10208,103,27,e
10208,103,28,e
10208,103,29,d
10208,103,30,a
10208,103,31,e
10208,103,32,c
10208,103,33,e
10208,103,34,e
10208,103,35,d
10208,103,36,b
10208,103,37,a
10208,103,38,b
10208,103,39,b
10208,103,40,c
10209,103,1,a
10209,103,2,e
10209,103,3,c
10209,103,4,e
10209,103,5,b
10209,103,6,d
10209,103,7,c
10209,103,8,d
10209,103,9,d
10209,103,10,d
10209,103,11,a
10209,103,12,a
10209,103,13,a
10209,103,14,c
10209,103,15,c
10209,103,16,c
10209,103,17,d
10209,103,18,e
10209,103,19,d
10209,103,20,a
10209,103,21,c
10209,103,22,d
10209,103,23,c
10209,103,24,b
10209,103,25,c
10209,103,26,d
10209,103,27,c
10209,103,28,d
10209,103,29,e
10209,103,30,e
10209,103,31,c
10209,103,32,d
10209,103,33,a
10209,103,34,e
10209,103,35,b
10209,103,36,e
10209,103,37,b
10209,103,38,c
10209,103,39,a
10209,103,40,e
10210,103,1,e
10210,103,2,a
10210,103,3,b
10210,103,4,e
10210,103,5,d
10210,103,6,b
10210,103,7,a
10210,103,8,e
10210,103,9,e
10210,103,10,d
10210,103,11,c
10210,103,12,d
10210,103,13,c
10210,103,14,b
10210,103,15,b
10210,103,16,e
10210,103,17,d
10210,103,18,c
10210,103,19,a
10210,103,20,d
10210,103,21,a
10210,103,22,c
10210,103,23,e
10210,103,24,b
10210,103,25,a
10210,103,26,c
10210,103,27,e
10210,103,28,a
10210,103,29,d
10210,103,30,d
10210,103,31,d
10210,103,32,d
10210,103,33,b
10210,103,34,e
10210,103,35,c
10210,103,36,b
10210,103,37,c
10210,103,38,d
10210,103,39,d
10210,103,40,e
10211,103,1,b
10211,103,2,c
10211,103,3,b
10211,103,4,a
10211,103,5,e
10211,103,6,a
10211,103,7,d
10211,103,8,d
10211,103,9,e
10211,103,10,a
10211,103,11,e
10211,103,12,c
10211,103,13,e
10211,103,14,d
10211,103,15,b
10211,103,16,b
10211,103,17,a
10211,103,18,d
10211,103,19,a
10211,103,20,e
10211,103,21,a
10211,103,22,d
10211,103,23,a
10211,103,24,a
10211,103,25,b
10211,103,26,b
10211,103,27,c
10211,103,28,e
10211,103,29,d
10211,103,30,b
10211,103,31,c
10211,103,32,c
10211,103,33,b
10211,103,34,c
10211,103,35,b
10211,103,36,a
10211,103,37,e
10211,103,38,c
10211,103,39,d
10211,103,40,a
10212,103,1,a
10212,103,2,d
10212,103,3,b
10212,103,4,b
10212,103,5,a
10212,103,6,c
10212,103,7,d
10212,103,8,a
10212,103,9,e
10212,103,10,c
10212,103,11,e
10212,103,12,e
10212,103,13,e
10212,103,14,e
10212,103,15,c
10212,103,16,a
10212,103,17,a
10212,103,18,a
10212,103,19,a
10212,103,20,a
10212,103,21,e
10212,103,22,b
10212,103,23,d
10212,103,24,c
10212,103,25,a
10212,103,26,d
10212,103,27,a
10212,103,28,c
10212,103,29,d
10212,103,30,d
10212,103,31,c
10212,103,32,e
10212,103,33,e
10212,103,34,c
10212,103,35,b
10212,103,36,c
10212,103,37,e
10212,103,38,e
10212,103,39,e
10212,103,40,d
10213,103,1,c
10213,103,2,e
10213,103,3,b
10213,103,4,c
10213,103,5,e
10213,103,6,d
10213,103,7,c
10213,103,8,b
10213,103,9,c
10213,103,10,b
10213,103,11,d
10213,103,12,a
10213,103,13,d
10213,103,14,e
10213,103,15,d
10213,103,16,e
10213,103,17,c
10213,103,18,c
10213,103,19,b
10213,103,20,d
10213,103,21,b
10213,103,22,e
10213,103,23,a
10213,103,24,e
10213,103,25,b
10213,103,26,d
10213,103,27,d
10213,103,28,d
10213,103,29,d
10213,103,30,e
10213,103,31,a
10213,103,32,d
10213,103,33,d
10213,103,34,b
10213,103,35,b
10213,103,36,a
10213,103,37,e
10213,103,38,d
10213,103,39,a
10213,103,40,e
10214,103,1,d
10214,103,2,c
10214,103,3,d
10214,103,4,b
10214,103,5,d
10214,103,6,d
10214,103,7,a
10214,103,8,c
10214,103,9,d
10214,103,10,e
10214,103,11,c
10214,103,12,b
10214,103,13,b
10214,103,14,e
10214,103,15,c
10214,103,16,a
10214,103,17,a
10214,103,18,d
10214,103,19,b
10214,103,20,c
10214,103,21,b
10214,103,22,d
10214,103,23,b
10214,103,24,a
10214,103,25,e
10214,103,26,b
10214,103,27,c
10214,103,28,b
10214,103,29,c
10214,103,30,b
10214,103,31,b
10214,103,32,d
10214,103,33,d
10214,103,34,b
10214,103,35,d
10214,103,36,c
10214,103,37,c
10214,103,38,d
10214,103,39,d
10214,103,40,e
10215,103,1,d
10215,103,2,b
10215,103,3,b
10215,103,4,c
10215,103,5,a
10215,103,6,b
10215,103,7,b
10215,103,8,d
10215,103,9,b
10215,103,10,a
10215,103,11,d
10215,103,12,b
10215,103,13,b
10215,103,14,c
10215,103,15,d
10215,103,16,d
10215,103,17,b
10215,103,18,d
10215,103,19,d
10215,103,20,e
10215,103,21,b
10215,103,22,d
10215,103,23,b
10215,103,24,a
10215,103,25,b
10215,103,26,c
10215,103,27,b
10215,103,28,b
10215,103,29,a
10215,103,30,b
10215,103,31,c
10215,103,32,e
10215,103,33,d
10215,103,34,e
10215,103,35,b
10215,103,36,d
10215,103,37,a
10215,103,38,e
10215,103,39,d
10215,103,40,c
10216,103,1,a
10216,103,2,c
10216,103,3,b
10216,103,4,a
10216,103,5,e
10216,103,6,b
10216,103,7,d
10216,103,8,e
10216,103,9,e
10216,103,10,b
10216,103,11,b
10216,103,12,e
10216,103,13,b
10216,103,14,b
10216,103,15,c
10216,103,16,e
10216,103,17,b
10216,103,18,d
10216,103,19,c
10216,103,20,b
10216,103,21,e
10216,103,22,b
10216,103,23,c
10216,103,24,c
10216,103,25,c
10216,103,26,c
10216,103,27,e
10216,103,28,e
10216,103,29,c
10216,103,30,e
10216,103,31,b
10216,103,32,d
10216,103,33,c
10216,103,34,c
10216,103,35,e
10216,103,36,a
10216,103,37,e
10216,103,38,c
10216,103,39,c
10216,103,40,c
10217,103,1,c
10217,103,2,c
10217,103,3,d
10217,103,4,e
10217,103,5,d
10217,103,6,d
10217,103,7,a
10217,103,8,d
10217,103,9,c
10217,103,10,d
10217,103,11,b
10217,103,12,e
10217,103,13,d
10217,103,14,b
10217,103,15,e
10217,103,16,d
10217,103,17,e
10217,103,18,a
10217,103,19,d
10217,103,20,d
10217,103,21,a
10217,103,22,d
10217,103,23,c
10217,103,24,c
10217,103,25,d
10217,103,26,d
10217,103,27,b
10217,103,28,d
10217,103,29,e
10217,103,30,b
10217,103,31,b
10217,103,32,e
10217,103,33,d
10217,103,34,c
10217,103,35,c
10217,103,36,e
10217,103,37,a
10217,103,38,a
10217,103,39,a
10217,103,40,a
10218,103,1,c
10218,103,2,c
10218,103,3,e
10218,103,4,b
10218,103,5,a
10218,103,6,d
10218,103,7,b
10218,103,8,b
10218,103,9,c
10218,103,10,b
10218,103,11,a
10218,103,12,c
10218,103,13,d
10218,103,14,b
10218,103,15,c
10218,103,16,c
10218,103,17,e
10218,103,18,c
10218,103,19,a
10218,103,20,e
10218,103,21,b
10218,103,22,d
10218,103,23,d
10218,103,24,a
10218,103,25,a
10218,103,26,d
10218,103,27,b
10218,103,28,c
10218,103,29,e
10218,103,30,b
10218,103,31,d
10218,103,32,e
10218,103,33,b
10218,103,34,c
10218,103,35,a
10218,103,36,e
10218,103,37,b
10218,103,38,e
10218,103,39,e
10218,103,40,d
10219,103,1,e
10219,103,2,a
10219,103,3,b
10219,103,4,d
10219,103,5,d
10219,103,6,a
10219,103,7,e
10219,103,8,d
10219,103,9,b
10219,103,10,c
10219,103,11,b
10219,103,12,c
10219,103,13,b
10219,103,14,c
10219,103,15,c
10219,103,16,a
10219,103,17,c
10219,103,18,b
10219,103,19,b
10219,103,20,c
10219,103,21,b
10219,103,22,e
10219,103,23,a
10219,103,24,b
10219,103,25,e
10219,103,26,e
10219,103,27,d
10219,103,28,b
10219,103,29,b
10219,103,30,d
10219,103,31,c
10219,103,32,b
10219,103,33,e
10219,103,34,d
10219,103,35,a
10219,103,36,e
10219,103,37,d
10219,103,38,e
10219,103,39,a
10219,103,40,c
10220,103,1,e
10220,103,2,d
10220,103,3,a
10220,103,4,d
10220,103,5,b
10220,103,6,e
10220,103,7,b
10220,103,8,d
10220,103,9,c
10220,103,10,c
10220,103,11,e
10220,103,12,e
10220,103,13,d
10220,103,14,d
10220,103,15,c
10220,103,16,b
10220,103,17,c
10220,103,18,b
10220,103,19,a
10220,103,20,d
10220,103,21,e
10220,103,22,e
10220,103,23,d
10220,103,24,c
10220,103,25,b
10220,103,26,b
10220,103,27,d
10220,103,28,a
10220,103,29,c
10220,103,30,e
10220,103,31,a
10220,103,32,a
10220,103,33,a
10220,103,34,b
10220,103,35,e
10220,103,36,e
10220,103,37,b
10220,103,38,d
10220,103,39,a
10220,103,40,b
10221,103,1,b
10221,103,2,b
10221,103,3,c
10221,103,4,c
10221,103,5,a
10221,103,6,c
10221,103,7,b
10221,103,8,e
10221,103,9,b
10221,103,10,b
10221,103,11,c
10221,103,12,a
10221,103,13,e
10221,103,14,d
10221,103,15,e
10221,103,16,a
10221,103,17,e
10221,103,18,d
10221,103,19,b
10221,103,20,e
10221,103,21,a
10221,103,22,c
10221,103,23,d
10221,103,24,c
10221,103,25,d
10221,103,26,d
10221,103,27,c
10221,103,28,a
10221,103,29,e
10221,103,30,d
10221,103,31,a
10221,103,32,c
10221,103,33,e
10221,103,34,c
10221,103,35,c
10221,103,36,c
10221,103,37,a
10221,103,38,d
10221,103,39,e
10221,103,40,c
10222,103,1,b
10222,103,2,b
10222,103,3,a
10222,103,4,b
10222,103,5,a
10222,103,6,c
10222,103,7,b
10222,103,8,a
10222,103,9,b
10222,103,10,d
10222,103,11,e
10222,103,12,b
10222,103,13,d
10222,103,14,b
10222,103,15,c
10222,103,16,e
10222,103,17,a
10222,103,18,d
10222,103,19,c
10222,103,20,b
10222,103,21,d
10222,103,22,e
10222,103,23,e
10222,103,24,d
10222,103,25,e
10222,103,26,d
10222,103,27,b
10222,103,28,c
10222,103,29,c
10222,103,30,a
10222,103,31,a
10222,103,32,d
10222,103,33,c
10222,103,34,a
10222,103,35,b
10222,103,36,a
10222,103,37,d
10222,103,38,e
10222,103,39,a
10222,103,40,e
10223,103,1,e
10223,103,2,d
10223,103,3,e
10223,103,4,d
10223,103,5,c
10223,103,6,d
10223,103,7,b
10223,103,8,d
10223,103,9,b
10223,103,10,e
10223,103,11,a
10223,103,12,a
10223,103,13,c
10223,103,14,e
10223,103,15,b
10223,103,16,b
10223,103,17,e
